xValue, yValue, zValue ,Button,xGyro, yGyro, zGyro 
-2.0078125,-10.0859375,-0.05026245,29,-2.7226562,-0.22583008,0.43188477
-2.3457031,-10.3828125,1.0791016,29,3.0058594,0.24975586,-0.51708984
-1.9677734,-10.265625,0.89746094,29,-1.4003906,-0.13647461,0.3659668
-2.1347656,-9.296875,1.1699219,29,2.4179688,0.31567383,-0.26708984
-1.921875,-6.6835938,4.5117188,29,-0.21728516,-0.10455322,-0.031951904
-2.1289062,-9.8125,0.16271973,29,-2.6523438,-0.21728516,0.29467773
-1.2900391,-9.4453125,3.28125,29,2.4160156,0.17419434,-0.44262695
-2.0429688,-10.2578125,0.5024414,29,-1.7949219,-0.10772705,0.36914062
-2.1386719,-9.4140625,1.5146484,29,2.5917969,0.2529297,-0.2734375
-1.7763672,-8.9453125,2.6132812,29,-0.13647461,-0.082214355,0.002073288
-2.1816406,-9.734375,0.1459961,29,-2.2636719,-0.2322998,0.25195312
-1.3359375,-10.484375,2.8203125,29,2.4902344,0.18591309,-0.4074707
-2.3769531,-10.0625,0.5288086,29,-1.9091797,-0.1694336,0.37768555
-2.1582031,-9.96875,1.1679688,29,1.8095703,0.20605469,-0.16918945
-1.8212891,-7.9140625,3.8398438,29,0.3635254,-0.013069153,-0.1394043
-2.296875,-9.140625,0.48339844,29,-2.5722656,-0.15881348,0.36376953
-2.0332031,-8.75,4.0546875,29,2.2441406,0.14868164,-0.4074707
-2.1171875,-10.4765625,0.7636719,29,-1.2958984,-0.10455322,0.32226562
-2.0800781,-9.4140625,1.4882812,29,3.296875,0.28808594,-0.41503906
-1.9414062,-8.453125,2.8535156,29,-1.0429688,-0.18115234,0.16479492
-2.2421875,-9.625,0.3088379,29,-1.3554688,-0.10882568,0.1616211
-1.4501953,-10.4765625,3.1503906,29,1.71875,0.19226074,-0.35327148
-2.5371094,-10.03125,0.69628906,29,-2.328125,-0.12585449,0.48291016
-2.5234375,-10.03125,1.3876953,29,3.6113281,0.28808594,-0.48413086
-1.859375,-10.671875,1.3359375,29,-0.93115234,-0.17797852,0.12756348
-2.4179688,-9.25,0.9501953,29,-0.47802734,0.049713135,0.19042969
-2.6054688,-6.6171875,5.9882812,29,1.2490234,0.14648438,-0.28515625
-2.3242188,-9.53125,0.60058594,29,-2.5800781,-0.11627197,0.45947266
-2.390625,-9.90625,1.6679688,29,3.1308594,0.18591309,-0.4309082
-2.0585938,-9.96875,1.484375,29,-1.2929688,-0.1673584,0.2319336
-2.6347656,-8.9765625,1.0458984,29,-0.55029297,-0.014129639,0.11804199
-1.921875,-7.0585938,4.7226562,29,1.1298828,0.16992188,-0.25756836
-2.2011719,-9.4296875,0.6557617,29,-2.3242188,-0.09710693,0.35742188
-1.8144531,-9.8828125,3.6796875,29,2.8574219,0.23059082,-0.44360352
-2.1894531,-10.1875,0.6582031,29,-1.6621094,-0.19604492,0.34155273
-2.2773438,-10.390625,1.2060547,29,1.8144531,0.19970703,-0.103271484
-2.0214844,-8.3359375,2.8027344,29,-1.0292969,-0.1854248,0.2319336
-2.3164062,-9.234375,0.59375,29,-1.0058594,-0.089660645,0.17126465
-1.9296875,-6.4335938,5.0820312,29,0.68603516,0.12097168,-0.27441406
-2.4003906,-9.8828125,0.3852539,29,-2.1933594,-0.22058105,0.28515625
-2.2910156,-10.84375,1.1347656,29,2.4589844,0.21679688,-0.4543457
-2.1386719,-10.3828125,0.5957031,29,-1.6015625,-0.11199951,0.3647461
-2.5078125,-8.3984375,1.6923828,29,2.0195312,0.2220459,-0.1574707
-1.8857422,-9.515625,2.7714844,29,0.014633179,-0.040740967,-0.070251465
-2.5253906,-9.078125,0.8208008,29,-2.0878906,-0.16625977,0.2010498
-2.9648438,-6.84375,5.9296875,29,1.5175781,0.16882324,-0.34155273
-2.5839844,-9.9453125,0.38061523,29,-2.5878906,-0.13647461,0.47558594
-2.7148438,-9.9140625,1.3427734,29,3.4707031,0.2548828,-0.4362793
-2.0644531,-9.296875,1.9628906,29,-0.95996094,-0.21728516,0.17126465
-2.4121094,-9.4453125,0.8520508,29,-1.6240234,-0.16625977,0.17224121
-2.5078125,-8.375,5.1171875,29,1.7128906,0.18481445,-0.35961914
-2.3027344,-9.953125,0.54345703,29,-2.6484375,-0.14709473,0.42773438
-2.8144531,-9.7734375,1.4355469,29,2.8710938,0.23583984,-0.31274414
-1.9199219,-10.5,1.1748047,29,-0.31933594,-0.10882568,-0.004310608
-2.578125,-8.6640625,1.6298828,29,-1.5107422,-0.16418457,0.17651367
-1.9550781,-5.0507812,5.8632812,29,1.3867188,0.11352539,-0.30639648
-2.0996094,-10.1875,0.56933594,29,-2.3066406,-0.19824219,0.18615723
-2.1269531,-10.1875,1.6064453,29,2.6347656,0.23693848,-0.40112305
-1.8164062,-10.0078125,1.2041016,29,-1.9726562,-0.18969727,0.33813477
-2.4316406,-9.171875,1.2441406,29,2.2714844,0.2602539,-0.105407715
-2.4628906,-5.015625,6.4179688,29,0.19128418,-0.02796936,-0.095825195
-2.0625,-10.59375,-0.1340332,29,-2.6914062,-0.21313477,0.30737305
-1.9960938,-10.8125,1.6542969,29,3.8476562,0.3166504,-0.48632812
-1.9550781,-10.640625,0.7060547,29,-1.7050781,-0.20239258,0.3137207
-2.3457031,-9.4375,1.5986328,29,0.9765625,0.13476562,-0.020263672
-1.7978516,-5.0585938,5.9648438,29,0.21142578,0.020980835,-0.14685059
-1.9462891,-9.8984375,0.7060547,29,-2.5351562,-0.20983887,0.30200195
-1.4697266,-7.7226562,4.1914062,29,2.6542969,0.15930176,-0.40966797
-1.9580078,-10.375,0.8496094,29,-2.2558594,-0.18322754,0.3659668
-2.4003906,-9.359375,1.8935547,29,3.0195312,0.27954102,-0.32885742
-2.0625,-9.2265625,2.1445312,29,-0.7216797,-0.14929199,0.05847168
-2.2324219,-9.8515625,0.890625,29,-2.4960938,-0.2939453,0.16589355
-2.2773438,-6.1914062,5.7148438,29,2.0507812,0.20288086,-0.36401367
-2.4199219,-10.0703125,0.8808594,29,-1.7490234,-0.115234375,0.38183594
-1.5273438,-8.453125,3.7578125,29,2.9941406,0.265625,-0.34570312
-2.0078125,-10.1875,1.3046875,29,-1.4638672,-0.14709473,0.25634766
-2.4960938,-8.703125,1.8212891,29,3.0566406,0.26782227,-0.3479004
-1.3691406,-6.6210938,4.7382812,29,-0.57910156,-0.13012695,0.009521484
-2.1289062,-10.3828125,0.42114258,29,-2.2792969,-0.10668945,0.20422363
-1.2832031,-10.75,2.078125,29,2.3554688,0.2783203,-0.43725586
-2.1757812,-10.4921875,0.9980469,29,-1.7480469,-0.10668945,0.40527344
-2.4082031,-8.59375,1.9746094,29,2.1367188,0.2709961,-0.16918945
-1.9072266,-4.125,6.609375,29,-0.054504395,-0.0769043,-0.10858154
-2.0917969,-10.0546875,0.46435547,29,-2.8613281,-0.18652344,0.32128906
-1.9628906,-9.40625,2.2558594,29,3.3847656,0.2475586,-0.46289062
-1.9628906,-10.2734375,1.0390625,29,-1.5214844,-0.18225098,0.28076172
-2.4140625,-9.234375,1.3183594,29,1.2460938,0.17102051,-0.027709961
-1.9677734,-4.828125,6.0976562,29,0.5605469,0.08270264,-0.2277832
-2.1074219,-9.578125,0.59375,29,-2.6269531,-0.14172363,0.34887695
-1.3378906,-9.53125,3.2363281,29,2.9394531,0.18688965,-0.4416504
-2.1132812,-10.140625,1.0341797,29,-1.5820312,-0.1875,0.26049805
-2.2871094,-8.921875,1.9580078,29,0.08166504,0.05609131,0.088256836
-2.0292969,-7.6601562,4.03125,29,0.5625,0.08691406,-0.23303223
-2.2109375,-9.609375,0.53125,29,-2.6855469,-0.20776367,0.32861328
-1.9169922,-9.1796875,4.0507812,29,2.9101562,0.25390625,-0.4182129
-2.2226562,-10.203125,0.6772461,29,-2.5429688,-0.15454102,0.39892578
-2.203125,-9,1.5800781,29,3.3867188,0.20397949,-0.4128418
-2.0957031,-7.6953125,3.7773438,29,-1.1396484,-0.23120117,0.12658691
-2.0839844,-9.015625,1.4335938,29,-1.3867188,-0.10986328,0.16381836
-2.4941406,-8.28125,5.3710938,29,0.5571289,-0.024765015,-0.2553711
-2.375,-10.1484375,0.6796875,29,-2.5566406,-0.17260742,0.3330078
-2.4296875,-9.765625,2.1972656,29,3.7578125,0.28271484,-0.45214844
-2.1074219,-9.59375,1.8789062,29,-1.9208984,-0.25976562,0.2668457
-2.375,-10.1484375,0.057434082,29,-0.9863281,-0.057739258,0.15307617
-2.7734375,-5.3671875,6.5820312,29,1.6083984,0.16357422,-0.29589844
-2.3066406,-9.9609375,0.7636719,29,-2.9765625,-0.15344238,0.4309082
-2.6757812,-8.6015625,2.2949219,29,3.7734375,0.27319336,-0.43847656
-1.8066406,-8.7265625,2.1289062,29,-1.5585938,-0.26098633,0.18823242
-2.2773438,-9.9609375,0.5097656,29,-2.1210938,-0.13537598,0.18078613
-2.2304688,-9.359375,4.21875,29,2.6289062,0.26782227,-0.4584961
-1.8378906,-10.625,0.3088379,29,-2.4277344,-0.1619873,0.47338867
-2.9394531,-9.2421875,1.3046875,29,2.015625,0.24230957,-0.21606445
-1.9628906,-9.3125,2.2011719,29,0.20397949,-0.05456543,-0.09686279
-2.4628906,-9.3359375,0.48583984,29,-3.1796875,-0.2800293,0.36157227
-1.0126953,-11.5,2.0214844,29,3.2792969,0.21777344,-0.5830078
-2.6445312,-9.9765625,0.296875,29,-2.1660156,-0.10882568,0.5053711
-2.3789062,-9.4921875,1.5917969,29,3.7382812,0.26660156,-0.47680664
-2.1738281,-8.1015625,3.6113281,29,-0.7739258,-0.18652344,0.17443848
-2.296875,-9.8515625,0.42114258,29,-0.9375,-0.01838684,0.19360352
-2.6894531,-7.6796875,4.9453125,29,1.6318359,0.109313965,-0.38085938
-2.6542969,-10.0546875,0.5024414,29,-2.3535156,-0.13220215,0.46923828
-2.546875,-9.40625,1.4931641,29,3.1074219,0.29223633,-0.3605957
-2.0898438,-8.203125,2.5507812,29,-0.80029297,-0.19494629,0.03930664
-2.3828125,-9.9296875,-0.2631836,29,-2.6972656,-0.26953125,0.24365234
-2.9003906,-8.71875,5.1445312,29,2.5136719,0.29125977,-0.44702148
-2.4609375,-10.6484375,1.15625,29,-2.1640625,-0.13110352,0.4543457
-2.6621094,-8.875,1.328125,29,2.3691406,0.35717773,-0.20117188
-2,-5.9023438,5.546875,29,0.1965332,-0.075805664,-0.12768555
-2.2441406,-10.125,-0.04547119,29,-3.0976562,-0.26293945,0.2915039
-1.8642578,-10.984375,0.8066406,29,3.4902344,0.25927734,-0.53808594
-2.2226562,-10.21875,0.63183594,29,-1.5869141,-0.25341797,0.29467773
-2.6308594,-8.90625,1.2851562,29,-0.34179688,0.059265137,0.12445068
-2.1542969,-7.0546875,4.328125,29,0.80810547,0.099731445,-0.29370117
-2.3125,-9.6875,0.13635254,29,-2.9121094,-0.1854248,0.38183594
-2.1972656,-9.3359375,4.0664062,29,3.0644531,0.27514648,-0.45751953
-2.09375,-10.3984375,0.90722656,29,-2.5214844,-0.18115234,0.4350586
-2.3085938,-9.5625,1.3212891,29,3.0234375,0.25170898,-0.39160156
-2.0839844,-8.1484375,2.8710938,29,-1.2275391,-0.21203613,0.17651367
-2.3574219,-9.40625,0.42114258,29,-1.3623047,-0.09075928,0.19787598
-3.1230469,-8.4375,4.6210938,29,0.8701172,0.049713135,-0.2788086
-2.4628906,-10.390625,0.46435547,29,-2.7402344,-0.19714355,0.3371582
-2.8457031,-10.03125,0.7324219,29,3.7421875,0.33911133,-0.4736328
-2.1855469,-8.90625,1.6845703,29,-0.7451172,-0.21203613,0.10101318
-2.5410156,-8.828125,0.90966797,29,-1.8320312,-0.1439209,0.203125
-3.1679688,-6.2265625,6.4257812,29,1.4970703,0.13476562,-0.35961914
-2.421875,-10.09375,0.7636719,29,-2.0703125,-0.053497314,0.47558594
-2.6464844,-9.7734375,1.4355469,29,3.3652344,0.3251953,-0.39697266
-2.0390625,-9.53125,2.1054688,29,-0.88134766,-0.16308594,0.086120605
-2.546875,-8.953125,1.0214844,29,-1.671875,-0.089660645,0.24255371
-2.4121094,-5.3046875,5.859375,29,1.1601562,0.074157715,-0.32348633
-2.5039062,-10.28125,0.49072266,29,-2.4628906,-0.15991211,0.31811523
-1.8935547,-10.2265625,1.4882812,29,3.40625,0.2602539,-0.42236328
-2.2128906,-10.5859375,1.0791016,29,-1.0117188,-0.17797852,0.10632324
-2.7070312,-8.7421875,1.265625,29,-1.546875,-0.09283447,0.2010498
-2.0195312,-4.6875,5.953125,29,1.5117188,0.18054199,-0.33398438
-2.1738281,-10.140625,0.43798828,29,-2.4921875,-0.15771484,0.44677734
-2.8847656,-9.0390625,1.6757812,29,3.0136719,0.21887207,-0.49365234
-2.0292969,-8.8828125,2.5839844,29,-2.2636719,-0.27905273,0.30419922
-2.4199219,-9.4375,0.7661133,29,-0.2524414,-0.005619049,0.097839355
-2.9335938,-8.21875,5.4335938,29,0.9423828,0.12097168,-0.30541992
-2.453125,-10.1796875,0.96484375,29,-2.984375,-0.16418457,0.43603516
-2.7792969,-10.4609375,0.8808594,29,3.1289062,0.18798828,-0.43408203
-2.1328125,-9.1953125,1.9814453,29,-1.0224609,-0.18652344,0.14562988
-2.4667969,-9.1953125,0.5214844,29,-1.4609375,-0.08325195,0.25634766
-2.6484375,-8.890625,4.6054688,29,1.8916016,0.16674805,-0.4404297
-2.5605469,-10.4140625,0.59375,29,-2.1289062,-0.1459961,0.42651367
-2.3378906,-9.9765625,1.1035156,29,3.0214844,0.265625,-0.2915039
-1.953125,-9.0859375,1.8691406,29,-0.9086914,-0.1875,-0.026657104
-2.3925781,-9.34375,0.828125,29,-2.296875,-0.22692871,0.2734375
-3.046875,-5.7070312,6.7929688,29,1.5927734,0.1496582,-0.35546875
-2.6230469,-10.0546875,0.3852539,29,-3.0957031,-0.21313477,0.43408203
-2.71875,-10.03125,1.2587891,29,3.1894531,0.25830078,-0.34692383
-2.1171875,-9.59375,1.4648438,29,-0.39501953,-0.122680664,0.02973938
-2.7265625,-8.953125,0.9550781,29,-2.4375,-0.20349121,0.2626953
-1.8886719,-4.9257812,6.0039062,29,1.8085938,0.1730957,-0.38720703
-2.5585938,-10.90625,-0.31591797,29,-2.359375,-0.17053223,0.41479492
-2.4199219,-10.5078125,1.1611328,29,3.6855469,0.36254883,-0.35864258
-2.1171875,-9.8828125,1.2587891,29,-1.6513672,-0.17907715,0.39990234
-2.5742188,-9.2109375,0.7705078,29,1.4550781,0.1986084,-0.11706543
-2,-5.7578125,5.4296875,29,0.25195312,0.057159424,-0.19042969
-2.6035156,-9.515625,0.8520508,29,-2.4609375,-0.20666504,0.24780273
-2.9765625,-8.53125,4.6914062,29,1.5644531,0.08270264,-0.33520508
-2.4980469,-10.078125,0.4428711,29,-2.1933594,-0.110961914,0.41601562
-2.8457031,-9.3203125,1.5888672,29,3.9726562,0.30078125,-0.4819336
-2.1660156,-8.578125,2.5371094,29,-0.7207031,-0.16833496,0.038238525
-2.4570312,-9.4921875,0.90722656,29,-2.0917969,-0.1875,0.23291016
-1.6777344,-9.390625,3.7402344,29,2.0429688,0.13269043,-0.39257812
-2.1972656,-9.9921875,1.0097656,29,-2.1132812,-0.1673584,0.37451172
-2.5722656,-8.2265625,1.8457031,29,1.6728516,0.13476562,-0.1373291
-1.9960938,-4.7539062,6.046875,29,0.118896484,-0.005619049,-0.2064209
-2.2402344,-9.4921875,0.49072266,29,-2.6035156,-0.1673584,0.38183594
-2.546875,-5.7304688,5.9023438,29,2.09375,0.17626953,-0.34057617
-2.2871094,-10.234375,0.84716797,29,-1.9589844,-0.13964844,0.32861328
-2.5976562,-8.8984375,1.4287109,29,0.8330078,0.16992188,-0.024520874
-1.9628906,-5.9960938,5.3828125,29,0.7104492,0.11035156,-0.3244629
-2.2167969,-9.6171875,0.12445068,29,-2.5625,-0.15026855,0.4169922
-1.5722656,-10.1015625,1.421875,29,2.109375,0.12097168,-0.44482422
-2.1289062,-9.6171875,1.1875,29,-1.9453125,-0.17687988,0.42333984
-2.5976562,-8.890625,0.8305664,29,1.6474609,0.16772461,-0.09472656
-2.1992188,-4.9414062,6.390625,29,0.18383789,0.01777649,-0.22241211
-2.0703125,-9.875,0.014358521,29,-2.9785156,-0.21203613,0.32226562
-1.7304688,-9.109375,2.7167969,29,3.2050781,0.21777344,-0.44702148
-2.03125,-11.2109375,0.8066406,29,-0.8642578,-0.087524414,0.25
-2.6425781,-9.390625,1.0644531,29,1.9501953,0.33911133,0.004199982
-1.9628906,-6.171875,5.21875,29,0.6401367,0.088012695,-0.25097656
-2.5585938,-9.875,0.45483398,29,-3.015625,-0.25341797,0.36157227
-2.2597656,-10.046875,1.3759766,29,3.0019531,0.23376465,-0.44580078
-2.1757812,-9.8359375,1.71875,29,-0.99609375,-0.1673584,0.24572754
-2.7109375,-9.140625,1.1132812,29,-0.26513672,0.057159424,0.109558105
-3.6542969,-4.3710938,7.1796875,11,-0.15344238,0.55810547,0.5209961
-2.3515625,-7.5507812,10.625,11,0.18383789,-0.51171875,-0.6308594
-3.5390625,-4.5585938,7.7617188,11,-0.051330566,0.28808594,0.28076172
-3.2597656,-4.796875,8.0390625,11,0.121032715,-0.41088867,-0.46826172
-3.390625,-5.2539062,8.828125,11,-0.025787354,0.012466431,0.0435791
-3.6289062,-4.421875,7.3476562,11,-0.0970459,0.4794922,0.41479492
-2.4941406,-7.265625,10.5625,11,0.09655762,-0.34179688,-0.30859375
-3.7148438,-4.3320312,7.671875,11,-0.12902832,0.54345703,0.49682617
-3.2773438,-5.2695312,8.0703125,11,0.1348877,-0.50146484,-0.6713867
-1.7324219,-5.34375,8.265625,11,-0.022598267,0.011398315,0.036102295
-3.6523438,-4.5703125,7.2421875,11,-0.1439209,0.46044922,0.34155273
-3.3300781,-5.421875,8.8828125,11,0.16564941,-0.53125,-0.59277344
-3.1972656,-5.5585938,8.71875,11,-0.030044556,0.03161621,0.19458008
-3.6171875,-4.4375,7.09375,11,-0.14916992,0.39868164,0.49267578
-1.7880859,-7.0976562,9.5703125,11,0.1348877,-0.4013672,-0.3671875
-3.5742188,-4.5507812,7.4648438,11,-0.15454102,0.48486328,0.55078125
-3.7578125,-4.7109375,8.0546875,11,0.1315918,-0.52685547,-0.66503906
-3.1445312,-4.7109375,8.1015625,11,-0.008766174,-0.036468506,0.009521484
-3.8085938,-3.9238281,6.6328125,11,-0.1694336,0.6220703,0.49365234
-2.3515625,-7.9453125,10.296875,11,0.18908691,-0.45361328,-0.52441406
-3.6171875,-4.8007812,7.6523438,11,-0.10131836,0.47729492,0.46484375
-3.546875,-5.1875,7.7460938,11,0.013572693,-0.49609375,-0.40014648
-3.1015625,-3.7539062,7.6601562,11,-0.003450394,-0.15454102,-0.055389404
-3.7363281,-4.0859375,7.1054688,11,-0.14489746,0.57177734,0.5288086
-1.8837891,-6.1875,8.34375,11,0.07849121,-0.44726562,-0.47460938
-3.9550781,-4.2773438,7.3867188,11,-0.11517334,0.48266602,0.39794922
-3.734375,-5.2734375,7.9570312,11,0.06994629,-0.34399414,-0.20117188
-2.7695312,-3.8847656,7.6484375,11,0.06677246,-0.27368164,-0.16809082
-3.7988281,-4.1054688,7.0546875,11,-0.10662842,0.3540039,0.37451172
-2.8261719,-6.453125,9.15625,11,0.20080566,-0.45776367,-0.54589844
-3.453125,-5.390625,8.109375,11,-0.12365723,0.5229492,0.54248047
-3.703125,-4.9921875,7.71875,11,0.058258057,-0.32788086,-0.4885254
-2.2421875,-3.6210938,6.8515625,11,0.010375977,-0.13757324,-0.065979004
-3.8417969,-3.9101562,6.7851562,11,-0.11730957,0.5878906,0.5541992
-2.8417969,-6.421875,9.6484375,11,0.16564941,-0.56103516,-0.60839844
-3.5488281,-5.1679688,8.390625,11,0.034851074,0.3166504,0.28295898
-3.7578125,-4.3945312,7.09375,11,-0.1459961,0.21569824,0.30419922
-2.2539062,-7.7070312,10.2109375,11,0.16894531,-0.41088867,-0.42871094
-3.8730469,-4.3632812,7.3554688,11,-0.10559082,0.53808594,0.49682617
-3.7109375,-4.9140625,8.15625,11,0.06781006,-0.53759766,-0.5776367
-3.3691406,-4.9570312,8.703125,11,0.024215698,-0.09075928,-0.064941406
-3.7128906,-4.2851562,7.2265625,11,-0.1204834,0.53808594,0.5957031
-1.7949219,-7.6875,9.5625,11,0.19873047,-0.45239258,-0.5253906
-3.7773438,-4.609375,7.375,11,-0.15551758,0.5761719,0.56152344
-3.2128906,-5.265625,8.4453125,11,0.07739258,-0.53125,-0.6328125
-3.6855469,-5.3554688,8.5625,11,-0.054504395,0.08270264,0.16381836
-3.7148438,-4.7109375,7.671875,11,-0.11090088,0.46142578,0.54345703
-1.6152344,-4.890625,7.9335938,11,0.1763916,-0.47387695,-0.48510742
-3.7851562,-4.3242188,7.09375,11,-0.19921875,0.5209961,0.55615234
-3.5253906,-5.5078125,8.640625,11,0.18908691,-0.5185547,-0.64697266
-3.5273438,-5.3945312,8.4296875,11,-0.042816162,0.4008789,0.4309082
-3.6523438,-4.9101562,7.7773438,11,-0.008766174,-0.36938477,-0.21069336
-1.8261719,-4.8828125,7.9414062,11,0.042297363,-0.19396973,-0.14794922
-3.6796875,-4.7226562,7.3007812,11,-0.12573242,0.4880371,0.48510742
-2.8476562,-6.5351562,9.703125,11,0.16674805,-0.49072266,-0.6542969
-3.5839844,-4.9023438,7.9921875,11,-0.049194336,0.39233398,0.39135742
-3.515625,-4.828125,7.6953125,11,0.04550171,-0.3557129,-0.3149414
-2.7519531,-3.8359375,7.1132812,11,0.005058289,-0.14172363,-0.13195801
-3.8359375,-3.9511719,6.9804688,11,-0.21411133,0.54003906,0.5859375
-2.6425781,-7.2578125,10.578125,11,0.1763916,-0.51171875,-0.66064453
-3.6757812,-4.4140625,7.7304688,11,-0.11730957,0.48706055,0.46801758
-3.6953125,-4.8828125,7.8632812,11,0.054016113,-0.4206543,-0.42993164
-3.1328125,-4.15625,7.6953125,11,0.005058289,-0.12902832,-0.012817383
-3.7460938,-4.3320312,7.125,11,-0.15234375,0.40942383,0.44360352
-2.8691406,-6.0351562,9.015625,11,0.19226074,-0.5620117,-0.65234375
-3.4824219,-5.0273438,7.953125,11,-0.11730957,0.4645996,0.44140625
-3.5253906,-4.9257812,7.6484375,11,-0.030044556,-0.18005371,-0.08514404
-2.8378906,-3.96875,7.40625,11,0.06567383,-0.20458984,-0.14147949
-3.75,-3.84375,6.7734375,11,-0.18432617,0.64453125,0.5571289
-2.8496094,-6.5039062,10.1875,11,0.16564941,-0.56103516,-0.75
-3.578125,-4.8828125,7.984375,11,-0.034301758,0.22314453,0.21594238
-3.6289062,-4.8359375,7.8476562,11,-0.05239868,-0.020507812,0.16809082
-2.3144531,-3.8867188,7.0234375,11,0.054016113,-0.05456543,0.002073288
-3.6660156,-4.7304688,7.5507812,11,-0.17797852,0.49243164,0.50634766
-3.390625,-5.1914062,8.3203125,11,0.16357422,-0.54589844,-0.7158203
-3.6621094,-5.2851562,8.4453125,11,-0.07897949,0.44433594,0.3881836
-3.7246094,-4.3789062,7.1484375,11,-0.013023376,-0.1619873,0.003137589
-1.8642578,-4.9609375,7.3554688,11,0.06994629,-0.2939453,-0.21069336
-3.703125,-4.484375,7.2890625,11,-0.17260742,0.57177734,0.5776367
-3.5488281,-5.1484375,8.2421875,11,0.1315918,-0.6333008,-0.73828125
-3.0253906,-4.4921875,7.8710938,11,-0.016220093,0.040130615,0.072265625
-3.7851562,-3.9765625,6.8554688,11,-0.18859863,0.4572754,0.44458008
-2.8046875,-6.4296875,9.65625,11,0.16149902,-0.54296875,-0.6254883
-3.6171875,-4.8515625,7.9453125,11,-0.11090088,0.43701172,0.43188477
-3.4882812,-5.0390625,8.2734375,11,0.04336548,-0.41723633,-0.2841797
-2.7070312,-4.3320312,7.4414062,11,0.027404785,-0.15991211,-0.064941406
-3.6835938,-4.265625,6.7890625,11,-0.16088867,0.53808594,0.52734375
-3.0585938,-5.7929688,9.15625,11,0.19555664,-0.65478516,-0.796875
-3.765625,-4.4570312,7.6132812,11,-0.051330566,0.41137695,0.4724121
-3.4179688,-5.125,8.3359375,11,0.0635376,-0.23120117,-0.16601562
-3.2558594,-4.3945312,8.3828125,11,0.023147583,-0.19714355,-0.068115234
-3.828125,-3.7167969,6.7148438,11,-0.23535156,0.6147461,0.6245117
-2.2910156,-6.8398438,9.6640625,11,0.1965332,-0.59375,-0.76171875
-3.8339844,-4.6015625,7.5703125,11,-0.07684326,0.53027344,0.47021484
-3.6132812,-4.9101562,8.046875,11,0.10614014,-0.6269531,-0.71728516
-3.3652344,-5.0546875,9.078125,11,-0.027923584,0.03161621,0.08929443
-3.8496094,-3.5878906,6.953125,11,-0.10241699,0.25830078,0.42773438
-2.7402344,-6.6953125,10.578125,11,0.20397949,-0.40771484,-0.46191406
-3.6328125,-4.4882812,7.6523438,11,-0.16516113,0.59765625,0.5883789
-3.4882812,-4.9726562,8.28125,11,0.16247559,-0.5620117,-0.74560547
-3.3398438,-5.6171875,8.7890625,11,-0.042816162,0.13476562,0.12121582
-3.8339844,-4.09375,7.3007812,11,-0.1854248,0.41455078,0.50390625
-2.7890625,-6.8789062,10.296875,11,0.2529297,-0.5917969,-0.64697266
-3.6132812,-4.7421875,7.5898438,11,-0.0725708,0.4326172,0.43603516
-3.4433594,-5.1445312,8.359375,11,0.03378296,-0.38330078,-0.21069336
-2.4941406,-3.8632812,7.1523438,11,0.07739258,-0.23327637,-0.19470215
-3.8398438,-3.8632812,6.9179688,11,-0.24707031,0.59033203,0.61816406
-2.5390625,-6.3515625,10.125,11,0.23486328,-0.5703125,-0.6977539
-3.7402344,-4.6054688,8.015625,11,-0.13745117,0.5048828,0.4404297
-3.5,-4.5625,8.171875,11,0.0635376,-0.3269043,-0.15112305
-2.5507812,-3.1777344,7.1835938,11,0.049743652,-0.2512207,-0.1809082
-3.8984375,-3.8613281,6.609375,11,-0.21948242,0.68359375,0.61376953
-2.5605469,-7.0390625,10.390625,11,0.18164062,-0.67041016,-0.8457031
-3.7910156,-4.3789062,7.5703125,11,-0.11621094,0.40722656,0.49365234
-3.6328125,-4.9804688,8.40625,11,-0.004512787,-0.15563965,0.03186035
-3.4921875,-4.8945312,8.875,11,0.104003906,-0.26831055,-0.17883301
-3.9453125,-3.7578125,6.5820312,11,-0.22692871,0.8574219,0.64697266
-2.0371094,-8.1953125,11.0859375,11,0.15405273,-0.5566406,-0.38623047
-3.9667969,-4.1289062,7.2265625,11,-0.24499512,0.65283203,0.67871094
-3.7753906,-4.59375,7.8164062,11,0.17736816,-0.7192383,-0.98535156
-3.5351562,-4.9765625,8.40625,11,0.002933502,0.2763672,0.19360352
-3.7109375,-4.1601562,7.0859375,11,-0.041748047,0.11883545,0.35742188
-1.9648438,-4.3242188,7.3710938,11,0.21142578,-0.40673828,-0.29785156
-3.6660156,-4.5429688,7.1445312,11,-0.19702148,0.47851562,0.5029297
-3.1835938,-5.9648438,9.28125,11,0.16247559,-0.5673828,-0.8339844
-3.7382812,-4.7304688,7.75,11,-0.05557251,0.3942871,0.42871094
-3.5351562,-4.8242188,8.078125,11,0.08911133,-0.37695312,-0.2277832
-3.0585938,-4.5820312,7.6914062,11,-0.003450394,-0.110961914,-0.014945984
-3.8652344,-3.7578125,6.7929688,11,-0.1875,0.3869629,0.47021484
-2.6230469,-7.2109375,11.0078125,11,0.20507812,-0.5673828,-0.6767578
-3.8125,-4.59375,7.8828125,11,-0.087524414,0.53027344,0.5073242
-3.4316406,-5.1914062,8.171875,11,0.019958496,-0.3449707,-0.19580078
-2.6425781,-4.0859375,7.4726562,11,0.048675537,-0.18432617,-0.14685059
-3.6621094,-4.1757812,7.0078125,11,-0.22265625,0.49975586,0.5126953
